design_id,length_mm,width_mm,height_mm,frontal_area_mm2,roof_height_mm,rear_slant_deg,windshield_deg,cabin_length_frac,n_vertices,cd,config
F_S_WWS_WM_0636,4616.9,1071.1,1307.0,1399901.0,1307.0,14.5,5.5,0.476,1527330,0.2504377792059801,F_S_WWS_WM
F_S_WWS_WM_0637,4819.6,1063.4,1281.2,1362442.0,1281.2,11.8,4.9,0.503,1527330,0.248885537730897,F_S_WWS_WM
F_S_WWS_WM_0638,4960.1,1033.4,1304.5,1347991.0,1304.5,11.1,4.8,0.484,1527330,0.2277936150199335,F_S_WWS_WM
F_S_WWS_WM_0639,4738.9,1085.4,1268.9,1377322.0,1268.7,12.7,4.2,0.503,1527330,0.2505766620631229,F_S_WWS_WM
F_S_WWS_WM_0640,4879.5,1141.3,1322.5,1509443.0,1321.8,10.9,0.0,0.482,1527330,0.2480548752857142,F_S_WWS_WM
F_S_WWS_WM_0641,4744.0,1017.6,1310.7,1333786.0,1310.7,13.8,5.1,0.474,1527330,0.2487461790099668,F_S_WWS_WM
F_S_WWS_WM_0642,4709.6,958.4,1306.0,1251669.0,1306.0,11.8,4.9,0.467,1527330,0.2711798084186046,F_S_WWS_WM
F_S_WWS_WM_0643,4824.7,1004.7,1233.8,1239661.0,1233.8,9.6,4.2,0.507,1527330,0.2321638084019933,F_S_WWS_WM
F_S_WWS_WM_0644,4871.5,1151.6,1319.4,1519446.0,1319.4,11.9,5.2,0.48,1527330,0.2371190337209302,F_S_WWS_WM
F_S_WWS_WM_0645,5022.6,1036.7,1344.3,1393616.0,1344.3,12.2,0.0,0.46,1527330,0.244129074398671,F_S_WWS_WM
F_S_WWS_WM_0646,4934.2,1107.6,1239.0,1372234.0,1239.0,10.2,4.5,0.526,1527330,0.2306934237209302,F_S_WWS_WM
F_S_WWS_WM_0647,5161.5,1071.1,1284.5,1375795.0,1284.5,10.6,4.9,0.487,1527330,0.2126661445681063,F_S_WWS_WM
F_S_WWS_WM_0648,4780.2,1007.8,1337.6,1347978.0,1337.6,13.0,0.0,0.488,1527330,0.2248417037641195,F_S_WWS_WM
F_S_WWS_WM_0649,4866.6,953.7,1262.9,1204434.0,1262.9,12.2,4.0,0.512,1527330,0.2538778265448505,F_S_WWS_WM
F_S_WWS_WM_0651,4586.5,1116.3,1344.7,1501073.0,1344.7,14.3,4.6,0.459,1527330,0.2548031779833887,F_S_WWS_WM
F_S_WWS_WM_0652,5100.0,999.7,1232.7,1232349.0,1232.7,9.2,4.1,0.508,1527330,0.2352565774950166,F_S_WWS_WM
F_S_WWS_WM_0653,4967.0,1109.9,1283.2,1424205.0,1283.2,11.5,5.0,0.494,1527330,0.2093943640299003,F_S_WWS_WM
F_S_WWS_WM_0654,4729.6,1058.0,1239.9,1311857.0,1239.9,8.8,4.7,0.494,1527330,0.2256994507774086,F_S_WWS_WM
F_S_WWS_WM_0655,4836.8,968.8,1270.6,1231054.0,1270.6,9.7,4.0,0.524,1527330,0.244223540282392,F_S_WWS_WM
F_S_WWS_WM_0656,5019.0,1146.4,1299.1,1489333.0,1299.1,10.5,5.0,0.495,1527330,0.2165600828571428,F_S_WWS_WM
F_S_WWS_WM_0657,4982.4,1013.8,1291.6,1309401.0,1291.6,13.1,5.3,0.501,1527330,0.2630298263089701,F_S_WWS_WM
F_S_WWS_WM_0658,5015.6,1044.9,1324.7,1384176.0,1324.7,12.8,4.5,0.476,1527330,0.2304937218671096,F_S_WWS_WM
F_S_WWS_WM_0659,4640.6,1102.7,1293.3,1426151.0,1293.3,11.2,5.3,0.48,1527330,0.2316732741528238,F_S_WWS_WM
F_S_WWS_WM_0660,4735.3,1132.6,1293.0,1464416.0,1293.0,11.1,5.5,0.503,1527330,0.258984307345515,F_S_WWS_WM
F_S_WWS_WM_0661,5162.4,1002.9,1275.1,1278782.0,1275.1,10.7,4.9,0.49,1527330,0.2429860434119601,F_S_WWS_WM
F_S_WWS_WM_0662,5103.7,1103.3,1344.6,1483450.0,1344.4,13.6,0.0,0.472,1527330,0.2431691376943521,F_S_WWS_WM
F_S_WWS_WM_0663,4616.6,1036.7,1306.9,1354887.0,1306.9,13.1,5.8,0.504,1527330,0.2407298976611295,F_S_WWS_WM
F_S_WWS_WM_0664,4554.0,1027.8,1265.4,1300567.0,1265.4,12.1,4.5,0.497,1527330,0.2743835629468439,F_S_WWS_WM
F_S_WWS_WM_0665,4765.9,962.9,1348.9,1298875.0,1348.9,14.3,0.0,0.494,1527330,0.2393455850199335,F_S_WWS_WM
F_S_WWS_WM_0666,4844.1,1070.4,1291.6,1382529.0,1291.6,11.8,5.3,0.5,1527330,0.2693389452591362,F_S_WWS_WM
F_S_WWS_WM_0667,4613.5,1008.5,1210.1,1220408.0,1210.1,7.7,5.3,0.538,1527330,0.2310905309401993,F_S_WWS_WM
F_S_WWS_WM_0668,4932.9,991.4,1230.2,1219638.0,1230.2,7.1,4.3,0.533,1527330,0.216129639013289,F_S_WWS_WM
F_S_WWS_WM_0669,4617.7,938.0,1217.5,1141984.0,1217.5,7.7,5.2,0.542,1527330,0.253988326372093,F_S_WWS_WM
F_S_WWS_WM_0670,4751.8,1125.6,1328.3,1495154.0,1325.6,13.8,0.0,0.474,1527330,0.2618928344285714,F_S_WWS_WM
F_S_WWS_WM_0671,4615.8,1026.2,1345.6,1380810.0,1345.6,14.8,4.7,0.497,1527330,0.2186706335016611,F_S_WWS_WM
F_S_WWS_WM_0672,4830.7,965.6,1317.8,1272458.0,1317.8,13.5,4.6,0.491,1527330,0.2448039801362126,F_S_WWS_WM
F_S_WWS_WM_0673,4896.3,1140.8,1356.1,1547058.0,1356.1,15.4,0.0,0.481,1527330,0.236122859820598,F_S_WWS_WM
F_S_WWS_WM_0674,4581.4,1011.8,1361.7,1377681.0,1361.6,14.6,0.0,0.493,1527330,0.2524886204651163,F_S_WWS_WM
F_S_WWS_WM_0675,5129.3,978.2,1248.7,1221503.0,1248.7,9.6,4.0,0.483,1527330,0.2508640185681062,F_S_WWS_WM
F_S_WWS_WM_0676,4614.8,1062.7,1345.8,1430218.0,1345.8,13.5,5.0,0.491,1527330,0.2374074799269102,F_S_WWS_WM
F_S_WWS_WM_0677,4857.4,951.2,1240.6,1180043.0,1240.6,10.0,4.1,0.521,1527330,0.240448543269103,F_S_WWS_WM
F_S_WWS_WM_0678,4726.0,1133.5,1325.2,1502093.0,1325.2,13.3,4.5,0.495,1527330,0.2307009314784053,F_S_WWS_WM
F_S_WWS_WM_0679,5076.8,1134.5,1329.3,1508128.0,1329.3,12.2,0.0,0.474,1527330,0.2524238047109634,F_S_WWS_WM
F_S_WWS_WM_0680,4961.8,1048.8,1230.3,1290310.0,1230.3,9.0,4.4,0.511,1527330,0.2594170976943522,F_S_WWS_WM
F_S_WWS_WM_0681,4852.0,1116.0,1264.1,1410748.0,1264.1,11.3,5.4,0.536,1527330,0.224895985744186,F_S_WWS_WM
F_S_WWS_WM_0682,4600.2,1059.0,1319.9,1397804.0,1319.9,14.3,5.7,0.484,1527330,0.2327385620764119,F_S_WWS_WM
F_S_WWS_WM_0683,4721.9,1108.7,1271.3,1409536.0,1271.3,10.6,4.0,0.504,1527330,0.2483420871893688,F_S_WWS_WM
F_S_WWS_WM_0684,4964.0,990.0,1316.4,1303235.0,1316.4,11.8,4.8,0.488,1527330,0.2254305512026578,F_S_WWS_WM
F_S_WWS_WM_0685,4829.6,1178.5,1287.8,1517620.0,1287.8,11.2,5.3,0.481,1527330,0.2199299802624584,F_S_WWS_WM
F_S_WWS_WM_0686,4586.8,1168.5,1329.3,1553307.0,1328.9,13.9,4.5,0.494,1527330,0.2466657249534884,F_S_WWS_WM
F_S_WWS_WM_0687,4566.8,995.3,1265.3,1259394.0,1265.3,13.0,6.8,0.527,1527330,0.2623757614950166,F_S_WWS_WM
F_S_WWS_WM_0688,4859.0,1167.8,1301.6,1520049.0,1301.6,11.2,4.1,0.519,1527330,0.2143766853455149,F_S_WWS_WM
F_S_WWS_WM_0689,4697.6,1009.2,1243.4,1254848.0,1243.4,9.5,6.5,0.533,1527330,0.2452234804883721,F_S_WWS_WM
F_S_WWS_WM_0690,5131.9,950.6,1342.5,1276117.0,1342.5,13.0,0.0,0.454,1527330,0.2316498493421926,F_S_WWS_WM
F_S_WWS_WM_0691,4709.7,1084.3,1336.5,1449127.0,1336.5,13.7,4.8,0.458,1527330,0.2361503521262458,F_S_WWS_WM
F_S_WWS_WM_0692,4856.8,1114.8,1269.4,1415140.0,1269.4,10.5,3.8,0.515,1527330,0.2599495275182724,F_S_WWS_WM
F_S_WWS_WM_0693,4825.3,1150.4,1244.0,1431126.0,1244.0,10.8,4.4,0.499,1527330,0.2094009896212624,F_S_WWS_WM
F_S_WWS_WM_0694,5218.7,1143.2,1246.0,1424425.0,1246.0,9.2,5.1,0.507,1527330,0.2311819149933554,F_S_WWS_WM
F_S_WWS_WM_0695,4961.5,1008.7,1318.5,1329966.0,1318.5,10.9,4.6,0.481,1527330,0.2215749618770764,F_S_WWS_WM
F_S_WWS_WM_0696,4811.4,1006.4,1218.2,1225984.0,1218.2,8.4,5.0,0.532,1527330,0.255874477089701,F_S_WWS_WM
F_S_WWS_WM_0697,4554.4,1109.8,1338.5,1485417.0,1338.2,15.1,4.8,0.492,1527330,0.2122040185747508,F_S_WWS_WM
F_S_WWS_WM_0698,4942.8,1040.0,1290.2,1341804.0,1290.2,11.3,5.2,0.464,1527330,0.2207887403355481,F_S_WWS_WM
F_S_WWS_WM_0699,4733.7,1090.4,1319.6,1438910.0,1319.6,14.6,4.6,0.463,1527330,0.2658618708737541,F_S_WWS_WM
F_S_WWS_WM_0700,4598.6,1029.6,1350.5,1390552.0,1349.8,13.9,0.0,0.456,1527330,0.2749307605182725,F_S_WWS_WM
N_S_WWC_WM_0001,4837.4,1011.7,1313.7,1329026.0,1313.0,8.7,0.3,0.462,1502196,0.2780587215747508,N_S_WWC_WM
N_S_WWC_WM_0002,4731.3,1023.4,1328.4,1359514.0,1328.2,7.4,0.9,0.475,1502196,0.2239793576378737,N_S_WWC_WM
N_S_WWC_WM_0003,5102.8,1020.5,1325.4,1352597.0,1325.4,13.0,4.4,0.459,1502196,0.2378389648970099,N_S_WWC_WM
N_S_WWC_WM_0005,4792.2,1156.4,1243.9,1438467.0,1243.9,11.6,5.1,0.518,1502196,0.2620274559335548,N_S_WWC_WM
N_S_WWC_WM_0009,4738.9,1136.5,1307.4,1485848.0,1306.9,8.1,6.2,0.472,1502196,0.2536846497142858,N_S_WWC_WM
N_S_WWC_WM_0010,4544.5,1023.9,1324.6,1356219.0,1324.6,14.1,6.0,0.472,1502196,0.2605303315315614,N_S_WWC_WM
N_S_WWC_WM_0014,4605.3,1093.5,1231.3,1346433.0,1231.3,11.0,4.6,0.491,1502196,0.2584523408803987,N_S_WWC_WM
N_S_WWC_WM_0015,4643.0,1152.8,1308.9,1508813.0,1308.8,7.7,1.7,0.483,1502196,0.2394410488604651,N_S_WWC_WM
N_S_WWC_WM_0018,4792.5,1036.8,1218.6,1263453.0,1218.6,7.2,7.1,0.507,1502196,0.274672095089701,N_S_WWC_WM
N_S_WWC_WM_0019,4751.8,957.1,1251.0,1197339.0,1251.0,11.1,5.4,0.509,1502196,0.274983688358804,N_S_WWC_WM
N_S_WWC_WM_0020,4847.8,1042.3,1293.6,1348211.0,1291.2,12.5,4.8,0.456,1502196,0.2453439031893687,N_S_WWC_WM
N_S_WWC_WM_0021,4581.1,1078.3,1215.8,1311046.0,1215.8,10.3,5.2,0.515,1502196,0.2554048274485049,N_S_WWC_WM
N_S_WWC_WM_0022,4743.7,1109.7,1216.7,1350169.0,1216.7,7.3,5.6,0.489,1502196,0.2384889030797342,N_S_WWC_WM
N_S_WWC_WM_0023,4754.8,1090.9,1301.9,1420204.0,1297.8,10.1,5.2,0.457,1502196,0.2228100331893687,N_S_WWC_WM
N_S_WWC_WM_0024,4820.9,1092.3,1342.7,1466681.0,1331.9,13.2,0.0,0.46,1502196,0.2397649312790697,N_S_WWC_WM
N_S_WWC_WM_0025,4833.6,1156.6,1335.4,1544443.0,1334.1,11.5,0.0,0.465,1502196,0.2755203462026578,N_S_WWC_WM
N_S_WWC_WM_0026,4911.7,958.5,1356.0,1299679.0,1349.0,9.1,0.0,0.453,1502196,0.2398450947873754,N_S_WWC_WM
N_S_WWC_WM_0027,4608.1,1060.7,1242.0,1317300.0,1239.2,5.7,4.5,0.487,1502196,0.2769308651993355,N_S_WWC_WM
N_S_WWC_WM_0028,4683.5,1051.7,1296.1,1363048.0,1296.1,12.1,5.4,0.488,1502196,0.2722112879800665,N_S_WWC_WM
N_S_WWC_WM_0029,4852.9,1017.7,1302.2,1325216.0,1298.6,7.3,4.9,0.468,1502196,0.2336353518106312,N_S_WWC_WM
N_S_WWC_WM_0030,4496.1,2088.2,1428.9,2983881.0,1428.9,10.6,5.1,0.502,4461072,0.2399547246578073,N_S_WWC_WM
N_S_WWC_WM_0030,4582.5,1045.9,1319.4,1379931.0,1319.4,13.9,5.0,0.475,1502196,0.2399547246578073,N_S_WWC_WM
N_S_WWC_WM_0031,4936.8,1104.1,1269.3,1401445.0,1268.8,9.1,6.1,0.486,1502196,0.2241324062325581,N_S_WWC_WM
N_S_WWC_WM_0031,,,,,,0.0,0.0,0.0,4461072,0.2241324062325581,N_S_WWC_WM
N_S_WWC_WM_0032,4794.2,986.9,1235.7,1219597.0,1235.5,10.2,4.1,0.487,1502196,0.2808224193953488,N_S_WWC_WM
N_S_WWC_WM_0033,4931.6,1066.7,1295.8,1382206.0,1295.4,7.8,5.7,0.465,1502196,0.2295293301328903,N_S_WWC_WM
N_S_WWC_WM_0034,4608.3,970.1,1267.2,1229334.0,1267.2,9.9,5.5,0.486,1502196,0.2301050702923588,N_S_WWC_WM
N_S_WWC_WM_0035,4635.4,1046.3,1301.8,1362033.0,1301.8,13.9,5.3,0.477,1502196,0.2669589692358804,N_S_WWC_WM
N_S_WWC_WM_0036,4664.2,1114.4,1326.4,1478126.0,1320.3,10.5,4.3,0.463,1502196,0.2281819772857143,N_S_WWC_WM
N_S_WWC_WM_0038,4824.4,1068.4,1331.5,1422619.0,1331.5,14.1,4.6,0.484,1502196,0.2070868328704319,N_S_WWC_WM
N_S_WWC_WM_0039,4955.8,1039.5,1341.1,1394071.0,1341.1,10.2,4.5,0.456,1502196,0.2336205855016611,N_S_WWC_WM
N_S_WWC_WM_0040,4849.1,1127.7,1301.1,1467301.0,1299.4,8.4,5.1,0.453,1502196,0.2354590505614617,N_S_WWC_WM
N_S_WWC_WM_0042,5086.8,1029.7,1264.4,1301969.0,1264.4,11.9,3.9,0.481,1502196,0.2380241212558139,N_S_WWC_WM
N_S_WWC_WM_0043,4879.2,1135.6,1353.3,1536876.0,1349.3,9.7,0.0,0.445,1502196,0.2299075014152823,N_S_WWC_WM
N_S_WWC_WM_0044,4527.8,1117.8,1347.0,1505702.0,1346.7,9.6,4.6,0.449,1502196,0.2340040804252491,N_S_WWC_WM
N_S_WWC_WM_0045,4511.0,1011.5,1306.6,1321594.0,1306.6,13.7,5.5,0.475,1502196,0.2924732698704319,N_S_WWC_WM
N_S_WWC_WM_0047,4636.1,1115.7,1237.3,1380440.0,1237.3,10.4,4.8,0.502,1502196,0.2223135178172757,N_S_WWC_WM
N_S_WWC_WM_0048,5041.1,1007.6,1330.5,1340664.0,1329.1,7.3,4.3,0.437,1502196,0.2392643830332226,N_S_WWC_WM
N_S_WWC_WM_0049,4729.2,1151.3,1298.8,1495301.0,1297.5,12.7,5.3,0.494,1502196,0.2153555198405315,N_S_WWC_WM
N_S_WWC_WM_0050,4792.8,1133.6,1313.6,1489093.0,1313.5,9.9,5.0,0.447,1502196,0.2635482369900332,N_S_WWC_WM
N_S_WWC_WM_0051,4630.7,1143.3,1228.9,1405061.0,1227.8,10.8,4.6,0.478,1502196,0.2384215099667774,N_S_WWC_WM
N_S_WWC_WM_0053,4942.9,1132.0,1268.9,1436389.0,1268.7,11.3,5.1,0.474,1502196,0.2566676633920265,N_S_WWC_WM
N_S_WWC_WM_0055,4856.9,1053.1,1213.2,1277680.0,1213.2,8.5,6.7,0.51,1502196,0.2492184045116278,N_S_WWC_WM
N_S_WWC_WM_0057,4738.7,1080.9,1258.0,1359793.0,1257.9,12.0,4.0,0.468,1502196,0.2466095433189368,N_S_WWC_WM
N_S_WWC_WM_0058,4947.7,1177.0,1291.0,1519455.0,1291.0,12.6,5.1,0.463,1502196,0.240849852089701,N_S_WWC_WM
N_S_WWC_WM_0059,4672.8,1113.6,1248.0,1389769.0,1248.0,6.7,6.9,0.502,1502196,0.2419723941495016,N_S_WWC_WM
N_S_WWC_WM_0060,4988.9,1101.2,1310.2,1442719.0,1310.2,11.0,4.2,0.469,1502196,0.2365800782259136,N_S_WWC_WM
N_S_WWC_WM_0061,5075.0,1056.2,1258.4,1329130.0,1258.4,12.3,3.7,0.479,1502196,0.2586681168006644,N_S_WWC_WM
N_S_WWC_WM_0065,4846.0,1048.7,1309.2,1372889.0,1309.2,12.9,4.8,0.476,1502196,0.2423606828372093,N_S_WWC_WM
N_S_WWC_WM_0066,4688.5,1100.1,1219.2,1341226.0,1219.2,9.3,5.1,0.515,1502196,0.2188651663687707,N_S_WWC_WM
N_S_WWC_WM_0067,5096.6,1134.3,1320.6,1497925.0,1318.2,7.0,4.8,0.439,1502196,0.2592875838504983,N_S_WWC_WM
N_S_WWC_WM_0068,4718.1,1040.1,1279.7,1330994.0,1279.7,12.8,5.4,0.473,1502196,0.2326784211162791,N_S_WWC_WM
N_S_WWC_WM_0070,4822.3,996.9,1267.5,1263526.0,1267.5,9.4,3.9,0.484,1502196,0.2420073044651162,N_S_WWC_WM
N_S_WWC_WM_0071,4789.1,988.3,1322.5,1306949.0,1322.5,14.2,4.7,0.455,1502196,0.2161674432657807,N_S_WWC_WM
N_S_WWC_WM_0072,4858.5,1104.3,1342.4,1482353.0,1342.4,12.7,0.0,0.426,1502196,0.2703264482259136,N_S_WWC_WM
N_S_WWC_WM_0073,4827.5,1080.6,1334.6,1442201.0,1334.6,8.7,0.6,0.467,1502196,0.2130347369568106,N_S_WWC_WM
N_S_WWC_WM_0075,4731.3,994.3,1348.5,1340836.0,1340.4,8.5,0.0,0.437,1502196,0.236771614627907,N_S_WWC_WM
N_S_WWC_WM_0078,4717.4,1047.0,1227.2,1284821.0,1226.2,6.3,4.8,0.513,1502196,0.2588444286478406,N_S_WWC_WM
N_S_WWC_WM_0079,4595.2,937.8,1355.9,1271548.0,1355.1,10.0,4.5,0.453,1502196,0.2267808507906976,N_S_WWC_WM
N_S_WWC_WM_0080,4747.1,1028.3,1221.9,1256408.0,1221.9,9.4,7.3,0.505,1502196,0.2671091852558139,N_S_WWC_WM
N_S_WWC_WM_0081,4957.5,998.3,1286.2,1283959.0,1286.2,12.0,4.8,0.488,1502196,0.2318821736877076,N_S_WWC_WM
N_S_WWC_WM_0082,5016.8,1063.0,1215.6,1292166.0,1215.6,7.9,4.8,0.473,1502196,0.2616346985481727,N_S_WWC_WM
N_S_WWC_WM_0084,4863.2,1104.2,1230.2,1358338.0,1230.2,9.6,4.4,0.492,1502196,0.2390132511229236,N_S_WWC_WM
N_S_WWC_WM_0085,4935.2,1151.0,1299.2,1495408.0,1298.0,10.7,4.9,0.459,1502196,0.243899217847176,N_S_WWC_WM
N_S_WWC_WM_0087,4926.7,1092.9,1287.8,1407430.0,1287.8,14.4,5.0,0.46,1502196,0.2365613805448504,N_S_WWC_WM
N_S_WWC_WM_0088,4674.9,1025.9,1355.1,1390266.0,1349.7,8.3,0.0,0.445,1502196,0.2289911211960132,N_S_WWC_WM
N_S_WWC_WM_0089,4739.6,1057.2,1308.5,1383356.0,1308.1,14.2,4.9,0.474,1502196,0.2091014278039867,N_S_WWC_WM
N_S_WWC_WM_0090,4540.5,978.8,1345.0,1316479.0,1343.6,8.5,5.1,0.458,1502196,0.2752749941495016,N_S_WWC_WM
N_S_WWC_WM_0091,4529.0,966.3,1311.0,1266881.0,1311.0,11.7,6.4,0.468,1502196,0.2875205066843854,N_S_WWC_WM
N_S_WWC_WM_0092,4736.4,970.2,1216.3,1180043.0,1216.3,6.3,5.1,0.489,1502196,0.2552238420730897,N_S_WWC_WM
N_S_WWC_WM_0093,4689.1,1096.1,1240.2,1359360.0,1240.2,5.0,4.0,0.493,1502196,0.2392506611594684,N_S_WWC_WM
N_S_WWC_WM_0094,4712.5,1089.3,1303.1,1419432.0,1303.1,10.8,3.3,0.482,1502196,0.2501572001362126,N_S_WWC_WM
N_S_WWC_WM_0095,4953.6,999.4,1348.8,1347976.0,1348.7,13.5,0.0,0.438,1502196,0.2426550166279069,N_S_WWC_WM
N_S_WWC_WM_0096,4905.4,983.3,1323.0,1300890.0,1321.2,8.0,4.5,0.429,1502196,0.2138561956976744,N_S_WWC_WM
N_S_WWC_WM_0097,4811.0,1030.3,1235.3,1272747.0,1235.3,7.9,5.6,0.499,1502196,0.2729391185913621,N_S_WWC_WM
N_S_WWC_WM_0099,4604.3,1136.5,1232.9,1401166.0,1232.9,11.2,4.8,0.497,1502196,0.2527848678405315,N_S_WWC_WM
N_S_WWC_WM_0100,4988.2,967.2,1241.3,1200658.0,1241.2,9.4,4.4,0.487,1502196,0.2362755891594684,N_S_WWC_WM
N_S_WWC_WM_0104,5053.5,1145.9,1309.0,1499899.0,1309.0,12.8,5.0,0.457,1502196,0.2366832467142857,N_S_WWC_WM
N_S_WWC_WM_0106,4524.7,992.8,1231.2,1222344.0,1231.2,5.8,5.8,0.491,1502196,0.2348917364252491,N_S_WWC_WM
N_S_WWC_WM_0107,4849.5,1127.3,1228.6,1385073.0,1228.6,4.4,6.3,0.506,1502196,0.2669123559468438,N_S_WWC_WM
N_S_WWC_WM_0108,4804.2,985.1,1325.3,1305616.0,1325.3,15.5,4.8,0.444,1502196,0.2450891608438538,N_S_WWC_WM
N_S_WWC_WM_0127,4793.9,972.9,1231.2,1197930.0,1231.2,10.7,4.4,0.506,1502196,0.2164475518571428,N_S_WWC_WM
N_S_WWC_WM_0129,4745.3,1152.8,1320.0,1521747.0,1319.9,10.7,5.0,0.474,1502196,0.2486101593521595,N_S_WWC_WM
N_S_WWC_WM_0130,4790.8,1032.1,1266.0,1306642.0,1264.9,9.9,3.9,0.491,1502196,0.2892540376378738,N_S_WWC_WM
N_S_WWC_WM_0131,4794.3,1127.0,1234.3,1391050.0,1234.3,10.4,4.7,0.489,1502196,0.23721388430897,N_S_WWC_WM
N_S_WWC_WM_0132,4546.0,958.1,1334.3,1278409.0,1327.4,8.6,4.7,0.437,1502196,0.2517787395049833,N_S_WWC_WM
N_S_WWC_WM_0248,4863.9,1142.5,1326.1,1514970.0,1324.6,13.6,5.4,0.467,1502196,0.2456700117375415,N_S_WWC_WM
N_S_WWC_WM_0249,4738.0,1011.3,1218.7,1232426.0,1218.7,8.8,6.0,0.513,1502196,0.2796339058737542,N_S_WWC_WM
N_S_WWC_WM_0250,4686.1,1037.1,1308.0,1356560.0,1307.7,6.8,6.0,0.446,1502196,0.2305935256976743,N_S_WWC_WM
N_S_WWC_WM_0251,4562.1,1046.9,1334.0,1396660.0,1333.8,6.9,5.5,0.436,1502196,0.2549749062192691,N_S_WWC_WM
N_S_WWC_WM_0252,4636.7,1105.3,1311.0,1448955.0,1311.0,14.6,4.8,0.484,1502196,0.2165488339202657,N_S_WWC_WM
N_S_WWC_WM_0253,4625.9,1131.0,1331.9,1506264.0,1331.5,14.3,3.7,0.444,1502196,0.2776060360730896,N_S_WWC_WM
N_S_WWC_WM_0255,4977.5,978.0,1250.9,1223287.0,1249.8,6.8,4.1,0.47,1502196,0.2656756565315615,N_S_WWC_WM
N_S_WWC_WM_0256,4703.3,1033.5,1335.8,1380578.0,1333.8,13.1,0.0,0.467,1502196,0.2468869815813953,N_S_WWC_WM
N_S_WWC_WM_0258,4839.7,1074.1,1234.1,1325504.0,1234.1,10.3,4.6,0.51,1502196,0.2202201635149501,N_S_WWC_WM
N_S_WWC_WM_0259,4671.3,1078.1,1277.0,1376706.0,1276.7,11.4,4.5,0.486,1502196,0.2314642193986711,N_S_WWC_WM
N_S_WWC_WM_0260,4541.2,1014.4,1284.3,1302825.0,1284.2,11.3,5.7,0.498,1502196,0.2300101928704319,N_S_WWC_WM
N_S_WWC_WM_0261,4716.1,1020.8,1370.1,1398562.0,1368.1,7.3,0.0,0.436,1502196,0.2472625059501661,N_S_WWC_WM
N_S_WWC_WM_0262,4821.8,952.9,1221.3,1163767.0,1221.3,9.8,6.5,0.505,1502196,0.2724016260066446,N_S_WWC_WM
N_S_WWC_WM_0263,5143.0,1136.6,1270.5,1443995.0,1270.5,12.0,5.0,0.48,1502196,0.2191924667973422,N_S_WWC_WM
N_S_WWC_WM_0264,4788.5,972.6,1346.7,1309735.0,1345.8,9.6,0.0,0.449,1502196,0.2524966500033223,N_S_WWC_WM
N_S_WWC_WM_0265,4874.8,1019.4,1224.5,1248320.0,1224.4,7.8,4.5,0.482,1502196,0.2571265250797342,N_S_WWC_WM
N_S_WWC_WM_0266,4883.9,1064.0,1225.1,1303566.0,1225.1,9.4,4.7,0.516,1502196,0.2480398271162791,N_S_WWC_WM
N_S_WWC_WM_0267,4812.4,1132.0,1244.7,1409040.0,1244.3,7.6,4.2,0.483,1502196,0.2292196516146179,N_S_WWC_WM
N_S_WWC_WM_0268,4914.6,1034.1,1307.0,1351588.0,1307.0,8.8,2.1,0.465,1502196,0.2390157568272425,N_S_WWC_WM
N_S_WWC_WM_0269,4864.7,1102.7,1261.7,1391280.0,1261.7,11.2,6.3,0.495,1502196,0.2350967303023255,N_S_WWC_WM
N_S_WWC_WM_0270,4716.8,1108.1,1219.9,1351803.0,1219.9,5.0,5.8,0.505,1502196,0.2250847509435216,N_S_WWC_WM
N_S_WWC_WM_0271,4685.0,1032.9,1284.6,1326875.0,1284.6,8.0,3.0,0.486,1502196,0.2758908398637874,N_S_WWC_WM
N_S_WWC_WM_0272,5210.0,1029.0,1346.9,1385972.0,1345.6,9.4,0.0,0.437,1502196,0.2192413246910299,N_S_WWC_WM
N_S_WWC_WM_0274,4966.9,1000.7,1261.8,1262703.0,1261.8,11.8,6.0,0.481,1502196,0.2533121266445183,N_S_WWC_WM
N_S_WWC_WM_0276,4994.0,1081.1,1306.5,1412427.0,1299.4,11.8,4.2,0.465,1502196,0.238208175654485,N_S_WWC_WM
N_S_WWC_WM_0277,4925.1,1098.8,1244.0,1366939.0,1244.0,10.3,3.9,0.505,1502196,0.2097219452790697,N_S_WWC_WM
N_S_WWC_WM_0278,4871.2,1040.7,1283.1,1335310.0,1283.1,12.3,5.1,0.462,1502196,0.271664123192691,N_S_WWC_WM
N_S_WWC_WM_0279,4915.8,999.5,1264.8,1264125.0,1264.8,10.6,4.0,0.481,1502196,0.228360823627907,N_S_WWC_WM
N_S_WWC_WM_0281,4830.6,977.5,1251.8,1223638.0,1251.8,12.0,4.5,0.469,1502196,0.2612914813289037,N_S_WWC_WM
N_S_WWC_WM_0282,5051.2,1091.5,1301.5,1420642.0,1301.5,10.3,5.4,0.459,1502196,0.2803711804053156,N_S_WWC_WM
N_S_WWC_WM_0283,4663.7,1054.4,1257.0,1325414.0,1256.3,7.0,4.0,0.468,1502196,0.231253864578073,N_S_WWC_WM
N_S_WWC_WM_0284,4709.3,1135.8,1240.4,1408861.0,1240.1,7.3,4.3,0.481,1502196,0.2614587922259136,N_S_WWC_WM
N_S_WWC_WM_0285,4704.1,1082.5,1268.6,1373243.0,1268.6,13.0,4.9,0.493,1502196,0.2272785265614617,N_S_WWC_WM
N_S_WWC_WM_0286,4837.0,1156.0,1305.8,1509570.0,1305.8,13.3,4.9,0.469,1502196,0.2517145076112956,N_S_WWC_WM
